NewCreditCustomer,VerificationType,LanguageCode,Age,Gender,Country,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,EmploymentPosition,WorkExperience,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,RefinanceLiabilities,DebtToIncome,FreeCash,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan,Defaulted
1,4.0,1,22,0.0,0,1600.0,26.0,12,129.69129099251387,0,2.0,2.0,0,3.0,3,,2,3.0,7.0,700.0,214.0,0.0,53,0,0,0.0,967.0,10,670.0,3,46.74,435.0,0.0,0.0,0.0,0.0,0
1,4.0,4,29,0.0,2,10000.0,29.0,60,129.69129099251387,0,3.0,1.0,1,3.0,0,,3,8.0,8.0,1788.0,0.0,0.0,0,0,0,0.0,1788.0,6,1132.0,3,26.79,759.0,0.0,0.0,0.0,0.0,0
1,3.0,3,31,0.0,0,1060.0,29.12,24,61.09,2,3.0,3.0,0,3.0,2,,3,1.0,8.0,745.0,0.0,0.0,0,0,0,0.0,745.0,2,500.0,0,8.2,183.91,0.0,0.0,0.0,0.0,0
0,3.0,4,35,1.0,2,2335.0,29.73,60,270.2,0,3.0,2.0,0,3.0,2,,1,9.0,4.0,1058.0,0.0,0.0,197,0,0,0.0,1255.0,6,815.95,0,46.71,168.85,2760.0,506.09,0.0,0.0,1
1,4.0,4,41,1.0,2,9000.0,24.0,60,0.0,0,4.0,1.0,3,5.0,4,,5,18.0,1.0,1355.0,0.0,189.0,0,0,100,0.0,1644.0,17,1652.0,6,34.98,783.0,0.0,0.0,0.0,0.0,1
1,4.0,1,44,1.0,0,900.0,30.0,18,129.69129099251387,0,4.0,2.0,0,6.0,0,,5,1.0,2.0,0.0,268.0,0.0,53,0,0,0.0,321.0,5,192.0,1,25.55,179.0,0.0,0.0,0.0,0.0,0
0,4.0,4,49,0.0,2,4500.0,29.0,60,159.72,2,3.0,1.0,3,3.0,0,,5,8.0,1.0,2103.0,0.0,0.0,0,0,0,0.0,2103.0,13,2019.87,2,41.12,253.28,3000.0,316.49,0.0,0.0,1
1,4.0,1,21,1.0,0,500.0,23.69,60,15.75,4,4.0,2.0,0,3.0,3,,2,1.0,3.0,551.0,0.0,0.0,0,0,0,0.0,551.0,3,464.0,0,41.7,71.25,0.0,0.0,0.0,0.0,0
1,3.0,4,39,1.0,2,2000.0,31.0,36,0.0,2,4.0,1.0,4,3.0,2,,1,1.0,1.0,1655.0,0.0,366.0,0,0,430,0.0,2451.0,6,1675.0,0,51.45,690.0,0.0,0.0,0.0,0.0,1
0,1.0,1,41,0.0,0,530.0,34.65,36,25.64,3,5.0,2.0,0,5.0,6,,0,7.0,1.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,7,1030.67,0,40.42,443.69,13000.0,4489.72,9000.0,3.0,0
1,3.0,6,54,0.0,1,500.0,31.12,60,18.19,7,4.0,1.0,1,4.0,0,,5,11.0,1.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,1,350.0,0,1.65,731.81,0.0,0.0,0.0,0.0,1
1,3.0,6,39,0.0,1,800.0,32.0,18,59.54,7,4.0,1.0,5,3.0,5,,2,1.0,3.0,897.0,0.0,0.0,0,0,0,0.0,897.0,3,589.0,0,33.28,248.46,0.0,0.0,0.0,0.0,1
1,4.0,1,25,0.0,0,700.0,12.0,12,129.69129099251387,2,4.0,3.0,0,3.0,2,,3,8.0,1.0,918.0,0.0,0.0,0,0,0,0.0,918.0,6,606.0,0,48.8,250.0,0.0,0.0,0.0,0.0,0
1,1.0,4,32,0.0,2,1205.0,32.38,60,114.83,4,3.0,1.0,4,3.0,4,,0,6.0,3.0,2000.0,0.0,366.0,0,0,0,0.0,2366.0,1,709.0,0,4.85,1542.17,0.0,0.0,0.0,0.0,1
1,4.0,4,46,1.0,2,6000.0,24.0,36,0.0,2,4.0,1.0,1,3.0,0,,1,1.0,8.0,2663.0,0.0,104.0,0,0,0,0.0,2767.0,5,691.0,0,24.68,1841.0,0.0,0.0,0.0,0.0,0
1,3.0,4,23,0.0,2,4500.0,46.0,48,0.0,1,3.0,2.0,0,3.0,4,,3,5.0,6.0,2294.0,0.0,0.0,0,0,0,0.0,2294.0,2,808.0,0,14.21,1266.0,0.0,0.0,0.0,0.0,0
1,4.0,6,25,1.0,1,6000.0,24.0,60,129.69129099251387,7,3.0,3.0,0,3.0,5,,2,17.0,3.0,975.0,0.0,0.0,0,0,0,0.0,975.0,2,211.0,0,35.59,591.0,0.0,0.0,0.0,0.0,0
1,1.0,3,36,1.0,0,700.0,35.0,48,30.49,7,5.0,1.0,1,3.0,2,,2,1.0,7.0,400.0,0.0,0.0,0,0,0,0.0,400.0,1,250.0,0,7.62,119.51,0.0,0.0,0.0,0.0,1
1,1.0,1,32,0.0,0,1590.0,43.18,48,73.5,5,4.0,2.0,1,3.0,4,,3,1.0,1.0,950.0,0.0,0.0,0,0,0,0.0,950.0,2,384.0,0,18.16,492.5,0.0,0.0,0.0,0.0,1
1,4.0,1,26,1.0,0,1300.0,30.0,12,129.69129099251387,4,4.0,3.0,0,3.0,4,,3,1.0,4.0,1055.0,0.0,0.0,0,0,0,0.0,1055.0,3,552.0,2,12.04,376.0,0.0,0.0,0.0,0.0,0
1,1.0,6,62,0.0,1,1125.0,62.9,60,88.87,6,4.0,4.0,0,6.0,4,,5,1.0,4.0,0.0,920.0,0.0,0,0,0,0.0,920.0,1,350.0,0,9.66,481.13,0.0,0.0,0.0,0.0,0
1,3.0,1,39,0.0,0,1800.0,33.0,36,84.65,6,2.0,3.0,0,3.0,0,,1,1.0,1.0,924.0,0.0,0.0,0,0,0,0.0,924.0,1,277.0,0,9.16,562.35,0.0,0.0,0.0,0.0,1
1,1.0,1,21,0.0,0,2125.0,40.55,48,97.16,7,4.0,3.0,0,3.0,2,,4,1.0,6.0,580.0,0.0,0.0,0,0,0,0.0,580.0,2,314.0,0,27.79,168.84,0.0,0.0,0.0,0.0,1
1,3.0,6,48,0.0,1,340.0,73.73,60,119.77,7,3.0,4.0,3,2.0,3,,5,1.0,3.0,700.0,0.0,0.0,0,0,0,0.0,700.0,1,350.0,0,17.11,230.23,0.0,0.0,0.0,0.0,1
1,4.0,1,38,0.0,0,9900.0,16.1,60,274.28,2,5.0,2.0,4,3.0,4,,1,10.0,8.0,4000.0,0.0,0.0,0,0,0,0.0,4000.0,2,2300.0,0,6.86,1425.72,0.0,0.0,0.0,0.0,0
1,4.0,6,30,0.0,1,2000.0,30.0,60,0.0,0,4.0,3.0,0,3.0,4,,0,9.0,2.0,703.0,0.0,0.0,0,0,0,0.0,703.0,5,93.0,2,9.25,545.0,0.0,0.0,0.0,0.0,1
1,1.0,6,27,2.0,1,2195.0,114.25,60,630.81,4,5.0,2.0,0,2.0,2,,4,16.0,6.0,1000.0,0.0,0.0,0,0,0,300.0,1300.0,5,646.2,0,68.23,22.99,0.0,0.0,0.0,0.0,1
1,4.0,1,26,0.0,0,2800.0,28.0,24,129.69129099251387,7,2.0,3.0,0,3.0,0,,3,9.0,2.0,600.0,0.0,0.0,0,0,0,0.0,600.0,2,93.0,0,40.33,353.31,0.0,0.0,0.0,0.0,0
1,4.0,1,37,1.0,0,1500.0,29.0,60,53.24,0,5.0,3.0,1,3.0,2,,0,7.0,4.0,475.0,0.0,19.0,0,0,150,0.0,644.0,6,497.23,1,35.94,162.53,0.0,0.0,0.0,0.0,0
0,1.0,1,39,1.0,0,5315.0,27.22,36,235.32,7,3.0,1.0,3,3.0,5,,0,16.0,4.0,411.0,248.0,100.0,0,0,0,0.0,759.0,4,518.57,0,66.39,5.11,4320.0,791.8,0.0,0.0,1
1,1.0,6,44,2.0,1,3490.0,70.81,60,341.73,2,5.0,1.0,0,3.0,0,,1,8.0,3.0,1680.0,0.0,0.0,0,0,0,0.0,1680.0,1,504.0,0,20.34,834.27,0.0,0.0,0.0,0.0,1
0,4.0,1,38,1.0,0,700.0,16.0,48,129.69129099251387,0,5.0,2.0,3,3.0,2,,4,11.0,2.0,750.0,0.0,38.0,0,0,0,0.0,788.0,6,394.0,1,48.6,392.0,6449.59,6541.24,0.0,0.0,0
0,4.0,1,28,0.0,0,900.0,26.0,48,129.69129099251387,2,5.0,2.0,1,3.0,0,,3,1.0,1.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,4,641.0,0,12.7,326.0,1400.0,332.89,0.0,0.0,0
1,1.0,1,48,0.0,0,500.0,24.47,60,16.19,2,4.0,3.0,1,2.0,3,,1,6.0,1.0,500.0,0.0,45.0,0,0,160,200.0,905.0,1,271.0,0,1.79,617.81,0.0,0.0,0.0,0.0,0
1,4.0,6,30,1.0,1,6000.0,28.0,36,129.69129099251387,0,5.0,3.0,0,3.0,5,,3,1.0,2.0,1223.0,0.0,0.0,0,0,0,0.0,1223.0,7,294.0,4,26.41,831.0,0.0,0.0,0.0,0.0,0
1,4.0,1,30,0.0,0,4600.0,17.96,60,307.39,7,4.0,3.0,0,3.0,6,,3,6.0,8.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,4,812.0,0,24.63,380.61,0.0,0.0,0.0,0.0,1
1,4.0,1,32,0.0,0,1000.0,28.0,24,129.69129099251387,7,5.0,1.0,1,3.0,5,,2,15.0,3.0,560.0,0.0,0.0,0,0,0,0.0,560.0,5,289.0,4,9.82,216.0,0.0,0.0,0.0,0.0,0
1,4.0,6,35,0.0,1,5000.0,22.0,60,0.0,2,5.0,3.0,1,3.0,3,,1,3.0,3.0,1106.0,0.0,0.0,0,0,0,0.0,1106.0,8,488.0,0,12.48,480.0,0.0,0.0,0.0,0.0,1
1,4.0,1,34,0.0,0,5315.0,23.25,60,162.12,7,4.0,1.0,1,3.0,2,,1,6.0,1.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,4,488.0,0,35.01,349.88,0.0,0.0,0.0,0.0,1
1,1.0,1,23,1.0,0,740.0,34.78,9,97.06,5,5.0,2.0,0,3.0,2,,4,1.0,3.0,700.0,0.0,0.0,0,0,0,0.0,700.0,3,323.16,0,24.32,279.78,0.0,0.0,0.0,0.0,0
1,4.0,1,43,1.0,0,4200.0,29.0,60,149.06,2,4.0,3.0,0,3.0,5,,1,3.0,1.0,371.0,223.0,0.0,17,0,0,0.0,611.0,2,278.0,0,28.98,183.94,0.0,0.0,0.0,0.0,1
1,4.0,1,66,0.0,0,1840.0,20.65,60,77.06,2,2.0,1.0,0,6.0,4,,5,1.0,7.0,0.0,333.0,0.0,0,0,0,0.0,333.0,4,325.0,3,23.14,5.94,0.0,0.0,0.0,0.0,1
1,4.0,1,26,1.0,0,1000.0,30.0,24,129.69129099251387,0,4.0,3.0,1,3.0,3,,4,1.0,7.0,425.0,0.0,19.0,0,0,0,0.0,444.0,6,202.0,1,15.32,276.0,0.0,0.0,0.0,0.0,1
0,1.0,1,36,0.0,0,600.0,34.0,12,61.43,2,4.0,1.0,0,3.0,5,,2,9.0,1.0,1180.0,0.0,0.0,0,0,0,0.0,1180.0,3,757.44,0,18.21,361.13,2400.0,1916.32,0.0,0.0,0
1,3.0,1,40,0.0,0,8500.0,44.21,60,381.82,2,4.0,2.0,3,5.0,2,,1,1.0,6.0,1033.0,0.0,0.0,0,0,0,0.0,1033.0,1,309.0,0,36.96,342.18,0.0,0.0,17400.0,2.0,1
0,4.0,1,29,1.0,0,2500.0,30.0,60,0.0,2,4.0,1.0,1,3.0,4,,0,11.0,1.0,485.0,0.0,57.0,0,0,0,58.0,600.0,3,301.0,0,26.83,243.0,3000.0,235.99,0.0,0.0,1
1,3.0,4,24,1.0,2,2000.0,31.0,24,0.0,0,3.0,3.0,0,3.0,4,,2,1.0,4.0,1700.0,0.0,0.0,0,0,0,0.0,1700.0,3,780.0,0,14.65,801.0,0.0,0.0,0.0,0.0,1
1,4.0,3,46,0.0,0,4500.0,22.2,60,139.8,2,2.0,2.0,0,3.0,0,,1,6.0,1.0,474.0,0.0,0.0,0,0,0,0.0,474.0,2,282.0,1,29.49,84.2,0.0,0.0,5600.0,1.0,1
1,4.0,6,30,1.0,1,305.0,54.58,60,288.42,2,5.0,1.0,0,3.0,3,,3,7.0,4.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,4,613.0,0,45.12,298.58,0.0,0.0,0.0,0.0,0
1,4.0,1,59,0.0,0,1100.0,29.0,24,0.0,7,2.0,5.0,0,6.0,5,,4,1.0,1.0,0.0,249.0,53.0,0,0,0,0.0,302.0,2,53.0,1,20.2,216.0,0.0,0.0,0.0,0.0,1
1,3.0,4,60,1.0,2,2445.0,39.75,60,433.21,0,4.0,5.0,0,3.0,0,,5,14.0,8.0,2100.0,0.0,0.0,0,0,0,0.0,2100.0,2,1080.0,0,20.63,586.79,0.0,0.0,0.0,0.0,1
1,3.0,4,28,0.0,2,2280.0,32.38,36,117.75,7,3.0,1.0,0,3.0,4,,3,1.0,4.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,1,500.0,0,7.85,882.25,0.0,0.0,0.0,0.0,0
1,4.0,6,29,0.0,1,3500.0,73.73,24,294.28,7,4.0,3.0,0,3.0,3,,3,6.0,3.0,973.0,0.0,0.0,0,0,0,0.0,973.0,1,350.0,0,30.24,328.72,0.0,0.0,0.0,0.0,1
1,4.0,1,33,1.0,0,6500.0,26.64,60,218.75,1,5.0,2.0,1,3.0,0,,0,16.0,6.0,616.0,0.0,45.0,0,0,0,0.0,661.0,1,250.0,0,33.09,192.25,0.0,0.0,19500.20000000077,3.0,0
1,1.0,1,23,0.0,0,1060.0,40.79,48,47.39,7,2.0,3.0,1,3.0,5,,2,3.0,3.0,1300.0,0.0,0.0,0,0,0,0.0,1300.0,7,948.0,0,46.57,304.61,0.0,0.0,0.0,0.0,1
1,4.0,1,21,1.0,0,2500.0,30.0,60,0.0,0,4.0,2.0,1,2.0,2,,2,1.0,2.0,0.0,0.0,19.0,0,283,0,0.0,302.0,3,370.0,3,26.82,221.0,0.0,0.0,0.0,0.0,1
0,3.0,1,27,0.0,0,2125.0,30.88,6,393.82,7,4.0,1.0,3,3.0,2,,3,1.0,3.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,6,692.66,0,60.54,113.52,5250.0,2469.84,0.0,0.0,1
1,4.0,1,23,0.0,0,4780.0,40.29,24,303.58,0,4.0,3.0,0,3.0,4,,3,1.0,2.0,960.0,0.0,0.0,0,0,0,0.0,960.0,7,1053.0,4,69.75,2.42,0.0,0.0,0.0,0.0,0
1,4.0,1,21,0.0,0,3000.0,20.0,36,129.69129099251387,7,4.0,3.0,0,2.0,2,,4,3.0,3.0,325.0,0.0,0.0,0,0,0,640.0,965.0,2,444.0,0,11.5,410.0,0.0,0.0,0.0,0.0,0
0,4.0,3,49,1.0,0,2000.0,13.41,60,52.6,4,5.0,1.0,0,3.0,0,,5,15.0,8.0,2572.0,0.0,0.0,0,0,0,0.0,2572.0,10,2455.33,0,49.98,64.07,10000.0,7061.47,0.0,0.0,0
1,4.0,6,30,0.0,1,1060.0,35.31,12,109.66,5,3.0,3.0,0,5.0,4,,3,9.0,3.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,1,350.0,0,10.97,540.34,0.0,0.0,0.0,0.0,0
0,3.0,1,45,1.0,0,1060.0,22.52,60,31.89,5,4.0,3.0,0,3.0,0,,5,17.0,1.0,546.0,0.0,0.0,0,0,0,0.0,546.0,4,436.65,0,40.03,77.46,3000.0,1062.2,0.0,0.0,1
1,4.0,1,21,1.0,0,500.0,28.0,12,129.69129099251387,0,4.0,3.0,0,3.0,2,,4,7.0,3.0,376.0,0.0,0.0,0,0,0,0.0,376.0,3,195.0,1,12.77,133.0,0.0,0.0,0.0,0.0,0
1,1.0,1,30,0.0,0,2910.0,34.53,60,277.93,0,4.0,3.0,0,3.0,3,,0,9.0,9.0,2190.0,0.0,0.0,0,0,0,300.0,2490.0,2,1137.0,0,11.16,1075.07,0.0,0.0,0.0,0.0,0
1,3.0,1,33,0.0,0,3000.0,33.0,36,129.69129099251387,2,3.0,1.0,3,3.0,3,,1,6.0,1.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,2,190.0,0,13.2,678.0,0.0,0.0,0.0,0.0,0
1,3.0,4,64,1.0,2,2000.0,31.0,24,0.0,0,3.0,1.0,0,3.0,0,,1,1.0,1.0,2006.0,0.0,0.0,0,0,0,0.0,2006.0,12,1332.0,0,57.48,561.0,0.0,0.0,0.0,0.0,1
0,1.0,6,27,0.0,1,1060.0,42.57,9,143.96,2,3.0,3.0,0,3.0,3,,3,6.0,2.0,1031.0,0.0,0.0,0,0,0,450.0,1481.0,5,748.0,0,30.25,589.04,4015.0,4586.54,0.0,0.0,0
0,1.0,6,43,0.0,1,2125.0,37.07,3,755.82,5,5.0,3.0,0,4.0,0,,1,6.0,3.0,2700.0,0.0,0.0,0,0,0,0.0,2700.0,8,1838.0,0,66.07,106.18,850.0,908.58,0.0,0.0,0
1,3.0,1,22,0.0,0,530.0,21.42,36,21.85,5,5.0,3.0,0,3.0,2,,2,8.0,6.0,457.0,0.0,0.0,0,0,0,135.0,592.0,1,250.0,0,3.69,320.15,0.0,0.0,0.0,0.0,0
1,4.0,1,35,1.0,0,530.0,17.94,36,20.3,7,4.0,4.0,3,3.0,3,,3,7.0,3.0,536.0,0.0,105.0,0,0,195,0.0,836.0,3,355.0,0,7.93,460.7,0.0,0.0,0.0,0.0,0
1,4.0,1,23,0.0,0,2125.0,35.86,60,83.67,0,4.0,3.0,0,3.0,3,,4,3.0,3.0,553.0,254.0,0.0,0,0,0,0.0,807.0,8,1012.0,1,67.62,11.33,0.0,0.0,0.0,0.0,1
1,3.0,1,41,1.0,0,3000.0,17.87,60,84.72,3,4.0,3.0,1,5.0,0,,0,1.0,3.0,400.0,0.0,0.0,0,0,0,0.0,400.0,2,302.0,0,34.18,13.28,0.0,0.0,0.0,0.0,0
0,3.0,1,38,0.0,0,500.0,15.61,60,13.72,2,5.0,3.0,0,3.0,0,,3,19.0,1.0,1300.0,0.0,0.0,0,0,0,0.0,1300.0,5,1042.0,0,51.21,244.28,1000.0,1026.92,0.0,0.0,0
1,1.0,3,50,0.0,0,700.0,24.47,60,22.66,2,3.0,1.0,0,4.0,2,,0,6.0,1.0,850.0,0.0,0.0,0,640,0,0.0,1490.0,2,612.0,0,1.52,855.34,0.0,0.0,0.0,0.0,0
0,1.0,1,29,0.0,0,4250.0,32.12,48,172.48,7,3.0,1.0,1,3.0,0,,3,6.0,1.0,907.0,0.0,0.0,0,0,0,0.0,907.0,6,728.06,0,69.3,6.46,4780.0,3442.35,0.0,0.0,1
1,3.0,4,33,1.0,2,3000.0,24.83,60,96.5,2,5.0,2.0,0,3.0,3,,3,15.0,1.0,2400.0,0.0,0.0,0,0,0,0.0,2400.0,2,920.0,0,12.35,1383.5,0.0,0.0,0.0,0.0,1
1,1.0,6,58,0.0,1,345.0,57.09,18,261.8,3,5.0,4.0,0,4.0,2,,5,3.0,2.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,2,575.0,0,44.25,263.2,0.0,0.0,0.0,0.0,0
1,4.0,1,36,1.0,0,1000.0,28.0,24,129.69129099251387,2,2.0,2.0,5,3.0,0,,2,1.0,7.0,464.0,0.0,0.0,0,0,0,153.0,617.0,5,211.0,0,8.91,351.11,0.0,0.0,0.0,0.0,0
1,4.0,1,41,0.0,0,10000.0,16.76,60,280.56,3,4.0,1.0,1,5.0,4,,1,12.0,1.0,500.0,0.0,0.0,0,0,0,2500.0,5000.0,1,1500.0,0,5.61,3219.44,0.0,0.0,10000.0,1.0,0
1,4.0,4,22,1.0,2,4000.0,30.0,48,129.69129099251387,0,3.0,3.0,0,3.0,4,,2,1.0,3.0,1559.0,0.0,0.0,0,0,0,0.0,1559.0,10,1044.0,3,23.54,703.0,0.0,0.0,0.0,0.0,0
1,3.0,4,32,0.0,2,10000.0,29.25,60,352.28,0,3.0,2.0,1,3.0,0,,3,6.0,4.0,1700.0,0.0,0.0,0,0,0,0.0,1700.0,5,1380.0,2,57.78,207.72,0.0,0.0,2000.0,2.0,1
1,3.0,4,58,1.0,2,3190.0,23.38,60,97.54,7,4.0,1.0,0,3.0,0,,5,7.0,4.0,1421.0,0.0,0.0,0,0,0,0.0,1421.0,5,1117.0,0,50.28,206.46,0.0,0.0,0.0,0.0,1
1,4.0,6,28,1.0,1,4000.0,22.0,24,0.0,7,5.0,3.0,0,3.0,2,,3,1.0,2.0,1362.0,0.0,0.0,0,0,0,0.0,1362.0,2,308.0,0,15.86,846.0,0.0,0.0,0.0,0.0,1
0,4.0,1,42,0.0,0,2250.0,11.0,24,129.69129099251387,0,5.0,1.0,3,5.0,0,,1,1.0,9.0,1300.0,0.0,0.0,0,0,0,0.0,1300.0,3,172.0,0,11.31,1023.0,900.0,211.44,0.0,0.0,0
1,1.0,6,24,1.0,1,700.0,40.4,48,31.93,3,4.0,1.0,0,5.0,1,,4,7.0,5.0,700.0,0.0,0.0,0,0,0,0.0,700.0,1,350.0,0,4.56,318.07,0.0,0.0,0.0,0.0,0
1,3.0,2,29,0.0,2,10000.0,27.57,60,342.09,3,5.0,1.0,0,3.0,6,,0,13.0,4.0,2975.0,0.0,0.0,0,0,0,0.0,2975.0,1,892.0,0,11.5,1740.91,0.0,0.0,0.0,0.0,1
1,2.0,6,47,0.0,1,3000.0,36.0,48,0.0,7,1.0,3.0,0,3.0,0,,5,1.0,2.0,1050.0,0.0,0.0,0,0,0,0.0,1050.0,9,468.0,3,46.38,463.0,0.0,0.0,0.0,0.0,1
1,1.0,4,21,1.0,2,2125.0,125.45,36,235.6,5,2.0,3.0,0,3.0,0,,3,1.0,6.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,2,520.0,0,21.3,444.4,0.0,0.0,0.0,0.0,1
0,1.0,6,31,0.0,1,2000.0,57.09,60,108.05,5,3.0,3.0,1,3.0,0,,0,4.0,1.0,1750.0,0.0,0.0,0,0,0,0.0,1750.0,3,857.59,0,13.41,784.36,3000.0,476.06,0.0,0.0,0
1,4.0,3,29,1.0,0,2000.0,20.0,48,0.0,2,5.0,2.0,1,3.0,6,,3,7.0,7.0,440.0,0.0,19.0,19,0,0,0.0,478.0,2,156.0,0,39.12,261.0,0.0,0.0,0.0,0.0,0
1,1.0,6,42,2.0,1,390.0,57.09,24,296.42,7,3.0,3.0,0,3.0,2,,1,14.0,3.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,1,350.0,0,26.95,453.58,0.0,0.0,5000.0,1.0,1
1,4.0,1,64,0.0,0,2000.0,30.0,36,0.0,0,2.0,4.0,0,6.0,0,,4,1.0,1.0,0.0,306.0,0.0,0,0,0,0.0,306.0,5,251.0,3,49.67,149.0,0.0,0.0,0.0,0.0,1
1,4.0,1,45,0.0,0,5315.0,20.22,12,510.62,2,5.0,1.0,1,5.0,0,,1,13.0,9.0,400.0,0.0,0.0,0,0,0,1366.0,1766.0,2,1120.0,0,28.91,135.38,0.0,0.0,0.0,0.0,0
1,3.0,4,57,1.0,2,4735.0,24.46,60,197.44,7,5.0,1.0,0,3.0,0,,5,15.0,1.0,2240.0,0.0,0.0,0,0,0,0.0,2240.0,6,1452.0,0,43.64,590.56,0.0,0.0,0.0,0.0,0
1,4.0,1,37,0.0,0,2125.0,43.7,60,76.63,7,2.0,1.0,5,3.0,1,,0,3.0,1.0,597.0,0.0,0.0,0,0,0,0.0,597.0,4,396.0,0,37.29,124.37,0.0,0.0,0.0,0.0,1
0,1.0,4,33,1.0,2,3190.0,29.25,60,103.12,7,3.0,3.0,0,3.0,1,,0,12.0,4.0,1282.0,0.0,0.0,0,0,0,0.0,1282.0,5,831.53,0,33.9,347.35,5500.0,1447.21,0.0,0.0,0
1,1.0,1,45,1.0,0,530.0,36.67,60,21.15,2,2.0,2.0,0,2.0,2,,3,19.0,7.0,400.0,0.0,0.0,0,69,0,300.0,769.0,1,250.0,0,2.75,497.85,0.0,0.0,0.0,0.0,1
0,4.0,1,43,0.0,0,200.0,28.0,12,129.69129099251387,0,2.0,3.0,3,3.0,0,,1,1.0,1.0,400.0,0.0,0.0,0,0,0,0.0,400.0,7,113.0,1,25.0,268.0,3053.7514,3099.954,0.0,0.0,0
1,4.0,1,30,1.0,0,1300.0,12.0,24,129.69129099251387,3,4.0,3.0,0,3.0,4,,2,1.0,8.0,1009.0,0.0,0.0,0,0,0,0.0,1009.0,6,467.0,0,22.89,481.0,0.0,0.0,0.0,0.0,0
1,3.0,6,49,0.0,1,1800.0,31.0,36,0.0,7,3.0,1.0,1,6.0,0,,1,-1.0,3.0,0.0,1015.0,0.0,0,0,0,0.0,1015.0,1,350.0,0,7.59,587.0,0.0,0.0,0.0,0.0,1
0,3.0,4,48,0.0,2,3000.0,21.76,36,124.2,7,5.0,2.0,1,3.0,0,,1,10.0,8.0,5100.0,0.0,0.0,0,0,0,0.0,5100.0,5,3539.64,0,12.66,1436.16,5100.0,840.9,4410.0,1.0,0
1,4.0,1,27,1.0,0,5000.0,28.0,36,129.69129099251387,8,4.0,2.0,0,3.0,4,,2,15.0,7.0,0.0,0.0,0.0,0,1673,0,0.0,1800.0,2,285.0,0,21.78,1308.0,0.0,0.0,0.0,0.0,1
1,3.0,6,40,1.0,1,1500.0,31.0,36,68.88,2,3.0,4.0,4,3.0,0,,1,6.0,1.0,700.0,0.0,0.0,0,0,317,200.0,1217.0,1,365.0,0,5.66,783.12,0.0,0.0,0.0,0.0,1
1,4.0,1,34,1.0,0,2000.0,25.0,12,129.69129099251387,7,4.0,2.0,0,3.0,0,,3,14.0,3.0,2000.0,0.0,0.0,0,0,0,0.0,2000.0,4,404.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0
1,1.0,4,25,0.0,2,2125.0,57.9,60,116.06,0,3.0,1.0,1,3.0,6,,3,3.0,8.0,1800.0,0.0,0.0,0,0,0,0.0,1800.0,2,1190.0,0,6.45,493.94,0.0,0.0,0.0,0.0,1
1,1.0,1,61,0.0,0,2125.0,31.0,60,74.66,2,3.0,3.0,0,6.0,0,,0,6.0,2.0,0.0,318.0,0.0,53,0,0,0.0,371.0,2,288.0,0,30.37,8.34,0.0,0.0,0.0,0.0,1
1,4.0,4,60,0.0,2,3185.0,20.72,24,170.13,0,3.0,2.0,0,6.0,6,,5,8.0,1.0,0.0,1071.0,0.0,0,0,0,0.0,1071.0,7,1138.0,1,52.11,12.87,0.0,0.0,0.0,0.0,0
1,4.0,3,25,0.0,0,5315.0,23.06,60,161.54,6,4.0,3.0,0,3.0,3,,2,8.0,1.0,728.0,0.0,0.0,0,0,0,0.0,728.0,1,250.0,0,22.19,316.46,0.0,0.0,0.0,0.0,0
0,1.0,1,25,0.0,0,530.0,26.64,48,19.84,7,4.0,3.0,0,3.0,3,,2,8.0,1.0,1250.0,0.0,0.0,0,0,0,0.0,1250.0,6,819.27,0,37.13,410.89,11735.0,5216.04,0.0,0.0,1
1,3.0,6,51,1.0,1,1785.0,32.0,36,0.0,0,3.0,1.0,1,3.0,0,,1,14.0,1.0,1058.0,0.0,0.0,0,0,0,0.0,1058.0,13,2328.0,9,46.69,213.54,0.0,0.0,0.0,0.0,1
1,3.0,1,38,1.0,0,5000.0,20.03,60,149.21,0,5.0,2.0,3,3.0,3,,1,19.0,1.0,1340.0,0.0,90.0,0,0,0,0.0,1430.0,6,914.0,2,28.83,588.79,0.0,0.0,0.0,0.0,1
